,avrB_RI-1,avrB_RI-2,avrB_RI-3,avrB_RI-4,avrB_RI-5,avrB_RI-6,avrB_RII-1,avrB_RII-2,avrB_RII-3,avrB_RII-4,avrB_RII-5,avrB_RII-6,avrB_RIII-1,avrB_RIII-2,avrB_RIII-3,avrB_RIII-4,avrB_RIII-5,avrB_RIII-6,avrB_RIV-1_,avrB_RIV-2,avrB_RIV-3,avrB_RIV-4,avrB_RIV-5,avrB_RIV-6,avrB_RV-1,avrB_RV-2,avrB_RV-3,avrB_RV-4,avrB_RV-5,avrB_RV-6,avrB_RVI-1,avrB_RVI-2_,avrB_RVI-3,avrB_RVI-4,avrB_RVI-5,avrB_RVI-6,control_1,control_2,control_3,control_4,control_6,C_RI-1,C_RI-2,C_RI-3,C_RI-4,C_RI-5,C_RI-6,C_RII-1,C_RII-2,C_RII-3,C_RII-4,C_RII-5,C_RII-6,C_RIII-1,C_RIII-2,C_RIII-3,C_RIII-4,C_RIII-5,C_RIII-6,C_RIV-1,C_RIV-2,C_RIV-3,C_RIV-4,C_RIV-5,C_RIV-6,C_RV-1,C_RV-2,C_RV-3,C_RV-4,C_RV-5,C_RV-6,C_RVI-1_,C_RVI-2_,C_RVI-3_,C_RVI-4,C_RVI-5_,C_RVI-6,EV_RI-1,EV_RI-2,EV_RI-3,EV_RI-4,EV_RI-5,EV_RI-6,EV_RII-1,EV_RII-2,EV_RII-3,EV_RII-4,EV_RII-5,EV_RII-6,EV_RIII-1,EV_RIII-2,EV_RIII-3,EV_RIII-4,EV_RIII-5,EV_RIII-6,EV_RIV-1,EV_RIV-2,EV_RIV-4,EV_RIV-5,EV_RIV-6,EV_RV-1,EV_RV-2,EV_RV-3,EV_RV-4,EV_RV-5,EV_RV-6,EV_RVI-1,EV_RVI-2,EV_RVI-3,EV_RVI-4,EV_RVI-5,EV_RVI-6
Cyclobacteriaceae,0.0,0.0001754311187492881,0.0010165162258244003,0.0012527767995468755,0.00022131422163821726,0.0,0.00010998131565222066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044903083024400565,0.0,0.0,8.020155226526904e-05,0.0,0.0,0.0,0.0,0.0002935967318142122,0.0014067791940951513,0.0,0.00024170021003071,0.0,0.0,0.0,0.0,0.0005975487874943208,0.0,0.0006588816236858752,0.0007685872321376872,0.00019111158779936156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010155277372625533,7.639610108761023e-05,0.0,7.208774780665857e-05,0.0,0.0,0.0,0.0,6.771441169250075e-05,0.0002479515986607806,0.0,0.0,0.0,0.0,0.0,0.00026475886492035043,0.00034030790822724415,0.0,0.0,6.453783513902453e-05,0.0,0.0,0.0,0.0017370043266488134,0.0001633103205207815,0.0,0.0004100549517024506,0.00013004585638343172,0.0,0.0030683307832496797,0.0,0.0003820865027648256,0.0003967295036044452,0.0,0.000433666961916889,0.0,0.0,0.0001761481275204229,4.85625777951336e-05,0.0,0.0,0.00015040480590648264,0.0,0.0,0.0,0.0,0.0,0.0,0.00010179979987391202,0.0,0.0,0.0,7.494203818475237e-05,0.0009559408313125605,0.0023775068813272028,0.0,0.0,0.0,0.0005208792233064378,0.0,0.0,0.0003127548486456979,0.000636915845724744,0.0,0.0004708230672000925,0.0,0.0,0.0,0.0,0.001626525332273972
Sanguibacteraceae,0.0,0.001012103672961404,0.001007964866093371,0.0007227566062747749,0.0005320059001778983,0.000121473401246311,0.0,0.0003609153845067734,0.0007630626038674784,0.00015731668594119068,8.233934264739653e-05,0.00013763159489536912,0.0004325338402413339,0.0,0.0007771695622810551,0.0007338580574023221,0.00015397903817325083,0.0001156754374645607,0.00044649547638993806,0.0007717179361346785,0.00049043244073736,0.0010255685450805056,0.0008469145404678502,0.005072526469150033,0.006036103964823552,0.0009586677070137776,0.0,0.0006933972478180228,0.0005912045941358808,0.0004968274140063373,0.013358676851460667,0.00010216099078213236,0.01235404344128855,0.0055427022168561884,0.0017457326867035131,0.0002994643899305321,0.0,0.0,0.0,0.0,0.0,0.0,0.0005858820032644776,0.0002203736003679073,0.0001761023342290313,0.00010397282256818903,0.0,0.0001245731475098895,0.0002453995225398689,0.00017229585747227232,0.000585990717681712,0.00023841524953911703,0.000172496088704416,0.00027212783705832006,0.00015279462622313548,0.0,0.001063814085399732,0.0028639811191856985,0.0003067682688565229,0.0011365159713554247,0.0,0.0008377516259569598,0.0,0.00035192222049129076,0.0006759123603128398,0.016910757028915337,0.0014132638759586473,0.00013561161598398498,0.0001971420111080613,0.000375132672690707,0.0009416226785644878,0.008850963494183793,0.0009727223782493845,0.004959781936563408,0.0034332397008541814,0.0,0.0011727784745925683,0.0,0.00045031873894723647,0.0006351501664859887,0.0002801690128030839,0.00018015529682607296,0.00028206051563639463,0.0006507907102268987,0.00012517677214422,0.00025060657439396024,0.0,0.0002580957282543604,0.00020658343549741586,0.0006402532476456987,0.0008809607334235305,0.0004432316385546123,0.00012615602141899198,0.0007658850360927742,0.0011889855105444399,0.0027575245298637942,0.0011430333570223742,0.0005213394020370944,0.0014150587680901946,0.0,0.0026294411532097966,0.0009107258796531763,0.009124917270759723,0.006315248780127223,0.002296573975234183,0.0,0.01358144891925285,0.0,0.00019350911843868604,0.0,0.0005872368052269122,0.0046919049331033665
Magnetococcaceae,0.0,0.0,6.6023879266449e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.332819390706696e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.279480870185205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.874775207709634e-05,3.310110376002103e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.037004275749322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.420676753682183e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018305632369006186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002726952464654059,0.0,7.788112308120022e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033094723985868207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rickettsiaceae,0.0,0.0,8.279667426955408e-11,3.265293754315902e-10,0.0,0.0,7.166506101097472e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.87472862799241e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.411528559353587e-11,0.0,0.0,9.394637287381156e-11,0.0,0.0,0.0,0.0,0.0,1.0771203175385164e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65925767969756e-10,0.0,0.0,0.0,1.6947868238662796e-10,0.0,7.997435254503622e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1478009906371921e-10,0.0,0.0,0.0,1.960109229046898e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76661482352186e-11,0.0,0.0,0.0,0.0,0.0,6.788215088396476e-10,0.0,0.0,0.0,8.300430427120228e-10,0.0,1.2271744027127425e-09,0.0,0.0,0.0,0.0,0.0
Microscillaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010467826225671915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paenibacillaceae,8.415310962095518e-05,0.0008636312978333263,0.0027562283940909967,0.006475670474267932,0.0019747361546109984,7.774023104541728e-05,5.0758867845458234e-05,0.0005774442201241617,0.0011720227641899897,0.0003523769307034712,0.000737734453650452,0.00039636499385400134,0.000276811880875395,0.0,0.002818435399921229,0.0006262034250753876,9.85431039299492e-05,0.00022208899584215175,0.0008572410372762545,0.0018109007965425362,0.0008369751372490554,0.0006563406871748573,0.000677507703087526,0.002597041825781223,0.0025753133993399926,0.0008924009643938529,0.00010764828085371795,0.00022187928261894528,0.0005044767690889178,0.0,0.004412516763345428,0.00039228434928537424,0.013227862389989239,0.002680109789401817,0.0043513147366737795,0.0007666017621707613,0.0,0.0,0.0,0.0,0.0,0.0,0.0005936727950348968,0.0,0.000788910593356137,0.0007319428189679279,0.0,7.972399858827333e-05,0.00031410029496089126,0.00016539818137926927,0.0015000832549563478,0.0038907994510803106,7.359573181029666e-05,0.00034831132922518587,0.00035854539253135463,6.585295207087164e-05,0.000680816968487214,0.0015884987556679152,0.0014135382573148925,0.00030306022173537595,0.0,0.002144568417196464,0.0007847957885272873,0.00045044453271765237,0.0014418954415276223,0.009219168585278919,0.0010551997581713744,0.00034715347560444,0.00012616643096395008,0.002160687880112477,0.0001506543075236214,0.00849662485720467,0.0010894105861161925,0.004761222494727453,0.0029295944060215547,0.0,0.000900662057482518,0.0004349473381662994,0.00017291628842525187,0.0007316671496162616,0.000493080047153813,0.0003458859533598504,0.0001203415695913032,0.0011106435846568892,0.00032044121884030116,0.00024057381445238824,0.0,0.00022023390954144966,0.0011898785624553832,0.0010243690159508672,0.0002818974781953154,0.0,0.0006458960168899287,0.0011436812595580937,0.001037623433506996,0.00882376684383517,0.0036575775583725513,0.0,0.08391945467307109,0.0,0.0038463609208475684,0.0002914219885871061,0.0029198703980502978,0.0034642426895054664,0.004115315212419437,0.0,0.008257229301044187,0.0007759597467389373,0.0003715243853174479,0.0005019964503424372,0.000375818281601786,0.0045040696539358546
Clostridiales Family XVII. Incertae Sedis,0.0,7.620859206150338e-05,0.0002483900228086622,0.0003265293754315902,0.0001922811112929129,0.0,0.0,0.0,0.0002757911621067356,0.0,7.439908233195888e-05,6.217965817354716e-05,0.0,0.0,0.0,0.0,0.00013913032057476295,0.00010452046517501958,0.0,0.0,0.0,0.0,0.000765243717019072,0.0,0.0,0.00039373643139962045,0.0,0.0,0.00017806424753921888,0.0,0.0011681085116738137,0.0,0.0015026713417777451,0.0010016401523614867,0.00016604061054460823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001764611423741435,0.0,0.0003182403852618104,0.0,7.20855696079165e-05,0.0,0.0,0.0,0.00017649388594733883,0.0,0.0,0.0,0.0,0.0,0.0,0.00017251985116919464,0.0,0.0,0.0,0.00033642862810478,0.0,0.0,0.0,0.00282962883984878,0.00021282967955852655,0.0,0.0,0.00033895736477325595,0.0,0.0023992305763510867,0.0002197298702499511,0.0014938311495762673,0.0,0.0,0.0001412911324978789,0.0,0.0,0.00011478009906371923,0.00025315137065961695,0.0,0.0,0.0,0.0,0.0,0.0,7.773556244411834e-05,0.0,0.0,0.0,0.0,0.00011399037109656504,0.0,0.0,0.0012458035729546808,0.0,0.0,0.0,0.0,0.0006788215088396476,0.0,0.002473491223533706,0.0004075891468792326,0.0008300430427120229,0.0,0.0006135872013563713,0.0,0.0,0.00035437754788597494,0.00013265189524140245,0.0
Hydrogenothermaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002316481839518187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036576993959137237,0.0,0.0,0.0004742223637566232,0.0,0.0,0.0,0.00015246769762066356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001677693712205184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Desulfovibrionaceae,0.0005204334864541386,0.0017525190907796387,0.0038080418069750743,0.005721129323904515,0.001579201004307835,0.00012019347729083226,7.847783248968209e-05,0.0007142250834594828,0.00030200898899161884,7.782954673674175e-05,8.147176097065494e-05,0.0,0.00021398818906514331,0.0,0.002947759697549135,0.0,0.0,0.0,0.0011044772631564705,0.0002545288688170003,0.0006470198943270685,0.0005073812388910493,0.0008379908897141342,0.010540065860635767,0.0014931258970637296,0.0025007663620303005,0.0,0.0,0.0007799670296042378,0.0004915925123537866,0.010020036896498606,0.00020216911026773525,0.00846268136524065,0.005362427299152983,0.0005000190378924575,0.0005926180708078498,0.0,0.0,0.0,0.0,0.0,0.0002350920598796529,0.0003864725091088742,0.00032707739792693993,0.0005227404113045469,0.00041150918505602883,0.0,0.0,0.0,0.00034096086912733804,0.0006764523880259479,0.0001179515745309643,0.0002844642600455881,0.0,0.00015118468116220098,0.00020362932275414593,0.0001503721482625437,0.001133521729295194,0.0009106078675180132,0.000281135222180841,0.00011765420663021196,0.0010131299709912685,0.00040445525445371837,0.0,0.00022293016714313083,0.02045092393413701,0.0020975591920311173,0.0005367308898544294,0.0,0.0018559001358936995,0.0016304769605932005,0.010509244679003063,0.0002406182832637863,0.0021811210664447796,0.0050955972309756885,0.00028912646498605005,0.0014698669879609225,0.0,8.91147766802728e-05,0.0015082987319735475,0.00034652120888651136,0.0003565141233508572,0.00027908853981984793,0.0006439335496347337,0.00037157348108369273,0.000495932036138133,0.0,0.00017025084083990423,0.0004088134720583502,0.0003167535583582002,0.0007263986245855315,0.0,0.0004993070331431375,0.0005052101104633152,0.0012834082627698636,0.0,0.0,0.0,0.0004667162582168086,0.0004301668024352218,0.0040884416967319915,0.0009011298704998725,0.004514385558941814,0.001785344899853078,0.004999226662259115,0.0006315605614552695,0.005375338322643336,0.0005998522190124383,0.00038294035721397093,0.0015522644618604828,0.0002905246452688968,0.006963701887512959
Frankiaceae,0.0002261723965374449,0.0033366116151388164,0.004938480856334145,0.005387015609415475,0.0017081157119197938,0.0005571652096870627,0.00045473680207597917,0.0010346374896933975,0.0008749897741524938,0.0002705882010291919,0.0007553360100390669,0.0003156392084302982,0.0008679624702073017,0.0003072970558997213,0.003564663849765027,0.0007012512174099007,8.828245752875973e-05,0.0003316072114827584,0.001855956878231015,0.0,0.0007498264115908458,0.0019110007825974202,0.002913423716748375,0.009597344262138256,0.004614325847947663,0.0040973406952490585,0.0002893187164857733,0.0017889880475470761,0.0022597445770024508,0.002563662628162967,0.015935814906222076,0.0005857305927363817,0.012122957951766856,0.01129904731297493,0.0014750100713530369,0.00017169513850107191,0.0,0.0,0.0,0.0,0.0,0.0004086695877482983,0.0012036776014008271,0.0006949204115807797,0.0006057998683482107,0.0006557304189946283,0.00036592404652313853,0.0006428057585801066,0.0008441852806676684,0.0005927054188725094,0.002071829545339044,0.0005467727137758464,0.00013186538293860005,0.0003120439574439146,0.00011680451452090353,0.0005309650489216994,0.0014812536357070062,0.002846197619905085,0.001266355799543196,0.0007602127418726435,0.00020452284158399716,0.0018145314448359442,0.00046872010390269477,0.0008070854020790062,0.000775056201810307,0.04165528272186603,0.007967770771051524,0.0006997649929166255,0.0004521181955481301,0.0023658673350021426,0.0016196119637067745,0.015223854195362005,0.0009759774145997272,0.0069511324787713494,0.006561387438890249,0.0,0.0029137406674056127,9.741478190145442e-05,0.0003098233012790982,0.004005732214504596,0.0013653746559942885,0.0016526459735625829,0.0011859231129288203,0.0018656241757749317,7.17689446661909e-05,0.0008620977708200607,0.0003763811552704735,0.001479767989090358,0.0008290989157204579,0.0,0.0015152720679835747,0.00016941517395405972,0.0014466077636344453,0.003512904819924709,0.002230998043606466,0.0,0.00458743323082852,0.0008967153743347174,0.0027043695271054013,0.0004985170203939068,0.007537828839774603,0.0015664687819460182,0.004185349543502914,0.0054311842263993285,0.007373628919100055,0.0032935981898342347,0.020635015059753195,0.0006951641530817235,0.0003328399904168015,0.003710246561669061,0.0013467471658950916,0.005380120604723106
Cytophagaceae,7.653150540089232e-05,0.0009326787425118179,0.002079945900120728,0.003785901426725037,0.0005573444445954802,0.0,0.00036929378711305895,0.00021005843111538121,8.88228877415515e-05,4.5780392933703674e-05,0.00014376837794726353,4.005187661248945e-05,0.0,0.0,0.005201736469739504,0.0,0.0,0.0001346498484435484,0.0007796021723936095,0.0,9.514646506425443e-05,0.00014922425645231264,0.0004929175848311391,0.00619980941530049,0.0,0.0041593358387017046,0.0003915950355090195,0.0,0.00045878716487191164,0.0,0.004263687777293329,5.9459303665357895e-05,0.0035951238082504574,0.0013620635044520873,0.00018716597875722052,0.0005228789568754316,0.0,0.0,0.0,0.0,0.0,6.914216597771533e-05,0.0006535690389108716,0.0001282609019723343,0.00010249432867612375,0.00030256909132813384,4.6432586223279764e-05,0.0,0.00028565276468684906,0.00010027889932640328,0.0007389542670063736,0.00034690356397947594,0.0,0.00015838268183943272,5.928591731855194e-05,0.0,0.0,0.00022225094171306368,0.0010355549567061617,0.0,0.0,0.0007584649713663057,0.0,0.00020482426819257534,0.0,0.008019673528606004,0.00041127090348561297,0.00015785618744707642,0.00034421925474484647,0.0014191652571305968,0.0006850490137467636,0.00412111998603455,0.0002830698627118976,0.00994297825497664,0.0033303325200449933,0.0,0.0006825755204518901,0.0,0.0006290222153941226,0.0006654012984752357,0.00016306277261355278,0.0,0.00010944243801105236,0.0021463657730064105,7.285485046484332e-05,0.0,0.0,0.00010014384919017908,0.0,0.0,0.00034182200312703203,0.00017197852389088953,0.00029369915578685506,0.0,0.0002516393710249262,0.002407383979891679,0.0,0.0,0.0005490576416174022,0.0,0.003279377385534904,0.0,0.002655422694952287,0.0013127050468686734,0.0029406127949968765,0.0,0.0011856925368327169,0.0,0.0,0.0007989300976683997,8.544526452353187e-05,0.006144215572047352
Jiangellaceae,0.0,0.0018260332342779158,0.003001269788895445,0.0020061453243907673,0.0012994795248267915,0.0004720408106483327,8.80597813775972e-05,0.00030053632364324313,0.0006777670764076643,0.0001746646830812013,0.0002742577833224556,0.0004584264935509737,0.0006002890417794716,0.0001785242239267058,0.0027324262259032345,0.00040739189316090575,8.547948916789742e-05,0.0004495101537673457,0.0010534315201868253,0.00014280310650309453,0.0004537621376145352,0.0019926593082447946,0.003526153128385658,0.003942327261714708,0.0055847762310011866,0.002757722639286895,0.0005602656922834096,0.0025020488570459613,0.0025161973298437586,0.0016548442200068302,0.01339646127853718,0.0004537069153590796,0.016881695627345716,0.009094126468086395,0.0019127390571451863,0.0004987314516103688,0.0,0.0,0.0,0.0,0.0,0.0005275924357195531,0.0011112533523934835,0.0006728566858814379,0.0002932828601170005,0.00011543835921969246,0.00026572946749521043,0.00020746555777029782,0.0005449215965397028,0.0003825913463858277,0.001409656018517356,0.0005294126780428441,0.00022343764892912308,0.000302136560613365,0.00016964395611379214,0.0005141069066076796,0.0011811255047231507,0.0015899024046314974,0.0007493132766240191,0.00042061484825101374,0.0001320194937261204,0.0015502235864036493,0.0004538382388287489,0.000586095328129934,0.0005002987763118031,0.03268341698054912,0.004576572723074386,0.0005269813513545188,0.0008755268822546256,0.0014577506606449336,0.0009147770786732904,0.010318347736904744,0.0024299746148318795,0.00596561195121852,0.006353063362857619,0.0,0.0029080364483406182,0.00028296558662152527,0.0005999728205803823,0.002820763782926861,0.0005832458847775671,0.0003000327108081428,0.0008351054906198247,0.001445112480903192,0.0,0.0009042866769427549,0.00021865863129917208,0.0010984687682052097,0.0010321393140084207,0.00035542838295471994,0.000733581087043393,0.0001640362415394459,0.0005602711846643088,0.0024093038056670576,0.0015001137828286168,0.0007654021968740007,0.00444178220837718,0.0008682446578037439,0.0007855517353135208,0.0002413445515542623,0.004379101647339676,0.0010111555947913606,0.007598371274337839,0.007512491580919065,0.0073944988934589164,0.003897698975908462,0.013194242714550095,0.0016827317214720091,0.000859392851894956,0.0018506541129652194,0.00146698643056254,0.00586046447454231
Rikenellaceae,0.0,0.00030644167816323804,0.0013317318230480176,0.000875336206151106,0.0007731798322181232,0.00014711739093366757,9.605724222517411e-05,0.00021855372934192214,0.0,0.0,0.0,0.0,0.0,0.0,0.00015687269413547367,0.0,0.0,0.0,0.0,0.0003115445525138408,0.00019798886112856487,0.0,0.00025642621400872304,0.0012286753345617457,0.000609197745897599,0.0002110999989690211,0.0,0.00041988942819147073,0.00023867084345185677,0.0,0.0010437934531208183,0.0,0.0023018583237991016,0.0011933884828556171,0.00016691609817917502,0.00036268367619664624,0.0,0.0,0.0,0.0,0.0,0.0001438769027167256,0.0001182610497866476,0.0,0.00021327892100897743,0.0,0.0,0.0,0.0,0.0,0.00011828299393416783,0.0,0.0,0.0,0.0,0.0,0.00036811245701705715,0.0,7.430589227331787e-05,0.00011470361875163365,0.0,0.0,0.0,0.0004262157670655812,0.0002728675905693712,0.0022756389714234824,0.0005705383291009498,0.0,0.0,0.0002271630640699883,0.00028510165660358076,0.0021438942898670196,0.0005890358585607952,0.001334851307402393,0.0020790117921181176,0.0,0.00018938149702460327,0.0,0.00010907691277718084,0.0,0.0,0.0006545624875899452,0.00022773713817227678,0.0,0.0,0.0,0.0,0.0001041939216386256,0.0,0.0,0.0,0.0,0.0,0.0006183795909725466,0.0,0.0,0.0,0.0,0.0,0.0,0.001364801505414528,0.001102987270428583,0.0011051259021204868,0.0,0.001112559516259943,0.0,0.000822429976274348,0.0,0.0007030812425062833,0.0,0.0,0.0
Sporomusaceae,0.0,0.0,0.0003179431095798297,0.0,9.229605986181251e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002247145768467514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044000847217178077,0.0,0.0,0.0,0.0,0.0,0.0,0.0001868996429127544,0.0,0.000618249468993373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018037923738338746,0.0,0.0,0.0,0.0,0.00016943619841914133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026610139564822906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007677631547138267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.376064662179467e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005536712985942939,0.0,0.0,0.00016785649532506365,0.0,0.0,0.0
Hahellaceae,0.0,9.29726474866228e-05,0.0003535348220710384,0.0,0.0001172891631703727,0.0,0.0,0.0,0.0,4.335370726294706e-05,0.0,0.0,0.0,0.0,0.0001427828268617397,0.0,0.0,0.0,0.0001845694313527149,0.0,0.0,0.0,0.00035009209141904663,0.0002795797868629021,0.0,4.803489665524154e-05,0.0,0.00019108806620852335,0.0,0.0,0.0,0.0,0.000916611429027605,0.00020366281166563644,2.5320693400569945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7481703055095574e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.376240604774351e-05,0.00010523503238488872,3.3815972275282916e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001035623717203413,0.00012982354244464066,0.0,0.0,0.0,0.00012974731101918078,0.0,0.0,0.0,0.00031538012653449445,0.0,4.309294496645982e-05,9.364692004106714e-05,0.0,0.0,0.0,9.929525216907565e-05,0.0,0.00011956430335334175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017872552409683174,0.0,0.0,0.0,0.0,0.0,0.0004140729486036967,0.00025098000855442457,0.0005029332899918992,0.0,0.0005063162638309101,0.0,0.0007485616126849619,0.0,0.0,0.0,0.0,0.0
Aquificaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomycetaceae,0.0046001531457868505,0.05213885848202427,0.06980828345720778,0.14099971755020396,0.044186076667063555,0.010199037540270907,0.005092367303446658,0.03074847428711571,0.02568983440796891,0.0030755035281047195,0.01623269915927807,0.008950000520116741,0.010325139207846105,0.004279520870946562,0.041155668855339965,0.007349562769221864,0.004816405301932537,0.011283330977813703,0.048743901425783186,0.0032820626305963716,0.022270694470160318,0.02859708872604209,0.052285188646785705,0.09561755425731308,0.07307990964883876,0.06872563304412989,0.004776825594183275,0.03624379501888564,0.0437172808565731,0.023515337851873444,0.34247735072012553,0.05558586679406752,0.36892697996071516,0.15862163680947508,0.03883670867414484,0.013187934924101762,0.015914398162375616,0.0,0.0,0.009347250545924958,0.10475480941747639,0.007725261258664491,0.015452654077910043,0.009024652306582654,0.008262620285779402,0.009799482628294345,0.007289352571370584,0.005486003070455402,0.024947009802719435,0.009147709766770635,0.03476989865144811,0.020606353987206106,0.007998757467209957,0.01075206877994644,0.0036474042934639397,0.010841725557857887,0.03308805197964488,0.038112589842048836,0.013383328308505018,0.011031347452568693,0.0037683072672004972,0.021952057063828682,0.010767095843350278,0.014918726248762356,0.012425725723162409,0.4047126404488307,0.09490793642350674,0.011553539876988856,0.013387853701068078,0.027482277756227323,0.029938030663818786,0.2043625164448053,0.045339314436396286,0.10626188101370791,0.06570598191900909,0.001563433169752801,0.07043983334355865,0.007971953066959865,0.011713452716609302,0.18136711418371995,0.020698190692963254,0.01705386035970878,0.02507516951694427,0.03089185730096679,0.005151949288091288,0.0192361930643393,0.005890055457893844,0.02744157888382812,0.017174918938448178,0.00553374211085477,0.025803641945621153,0.005472677284121223,0.018276729267646463,0.051905945878000945,0.031140798762714108,0.018158802206093828,0.034342317237016175,0.04849275069396097,0.038438483323010975,0.005188992132161072,0.059985318946266034,0.020615705348719367,0.1051561792565594,0.08985776671429664,0.07315924767399086,0.032049625259262984,0.20933688508768533,0.023454179599685123,0.008920049987312625,0.027118341666952567,0.01613289727021959,0.06131133386331446
