,control_RunId0091_LaneId1,D0-C-1_RunId0091_LaneId1,D0-C-2_RunId0091_LaneId1,D0-C-3_RunId0091_LaneId1,D0-C-4_RunId0091_LaneId1,D0-I-1_RunId0091_LaneId1,D0-I-2_RunId0091_LaneId1,D0-I-3_RunId0091_LaneId1,D0-I-4_RunId0091_LaneId1,D0-I-6_RunId0091_LaneId1,D11-C-1_RunId0091_LaneId1,D11-C-2_RunId0091_LaneId1,D11-C-3_RunId0091_LaneId1,D11-C-4_RunId0091_LaneId1,D11-I-1_RunId0091_LaneId1,D11-I-2_RunId0091_LaneId1,D11-I-3_RunId0091_LaneId1,D11-I-4_RunId0091_LaneId1,D11-I-5_RunId0091_LaneId1,D11-I-6_RunId0091_LaneId1,D2-C-4_RunId0091_LaneId1,D2-I-1_RunId0091_LaneId1,D2-I-2_RunId0091_LaneId1,D2-I-3_RunId0091_LaneId1,D2-I-4_RunId0091_LaneId1,D2-I-5_RunId0091_LaneId1,D2-I-6_RunId0091_LaneId1,D5-C-1_RunId0091_LaneId1,D5-C-3_RunId0091_LaneId1,D5-C-4_RunId0091_LaneId1,D5-I-1_RunId0091_LaneId1,D5-I-2_RunId0091_LaneId1,D5-I-3_RunId0091_LaneId1,D5-I-4_RunId0091_LaneId1,D-5-I-5_RunId0091_LaneId1,D5-I-6_RunId0091_LaneId1
Deinococcaceae,0.0,1.3928001692947565e-05,4.5354032321866375e-05,0.00011875846859581966,4.622029530082759e-05,8.186148438185135e-05,6.192141473729634e-05,7.598502595576397e-05,8.597288023801218e-05,4.262639207560702e-05,2.6486079794181594e-05,0.00014078445504941124,0.00016932013199673514,0.0001128811094358543,0.0003595242342859747,0.0016061441235665993,0.001037374474391842,0.00044692910599616285,5.4782114466030375e-05,8.143451818809784e-05,3.215939316365515e-05,0.000518386508603377,7.783927474176131e-05,0.00015847774885182936,0.000160448478230624,0.00012373447222198037,0.00012099478345606666,1.9798606273092286e-05,2.2987773135263633e-05,1.3688117848845134e-05,0.00022337885909138344,7.525404690940947e-05,0.00013603479381316897,0.00010767286888569067,0.0,0.00017220154247702549
Sanguibacteraceae,0.0,8.060870862627273e-06,1.049951043102202e-05,0.00016980798577164677,1.7833418838115303e-05,6.091401663818101e-05,0.0,2.3987209830014078e-05,2.211424472048819e-05,3.7005219711651605e-05,0.0,1.3579901082690686e-05,2.7998431783234535e-05,0.0,0.0014842731846468444,0.003640127714201017,0.0023777562280244044,0.002605775109870056,0.0006182534595081756,0.0005117021435389133,2.7918511322835156e-05,0.00034002003308787783,0.00018019881259825318,0.0005732465684315108,0.0004142985339055204,0.0005156040968074182,0.000189482327065495,2.2917000147725356e-05,3.5477972073397036e-05,0.0,0.000853255618673816,0.000413758203818501,0.00040939873756607077,0.0004736014570353469,4.2847695204956535e-05,0.00014949320371156205
Glycomycetaceae,0.0,1.5858994183829787e-05,6.885594939484713e-06,5.3028731341457454e-05,3.508554974409946e-05,3.550889327125574e-05,2.089074471482732e-05,1.5730848757471603e-05,1.450255538467979e-05,0.0,2.0105424772747112e-05,2.671715946795135e-05,9.180707113283088e-06,5.4528329603666575e-05,5.4582539225031624e-05,0.0004610474616986281,0.00031186723149756283,8.795661039375625e-05,4.158477546876349e-05,6.181645574047469e-05,1.8309002266856005e-05,0.000288569672225684,3.939155196105366e-05,3.759359730722963e-05,8.431994787833354e-05,9.392609787429145e-06,3.2416382300009374e-05,7.514501808537572e-06,5.816627036485162e-06,1.039056839777812e-05,5.9347944609555655e-05,7.14061211936265e-06,6.195791905952787e-05,2.452014925126078e-05,2.8099583805367374e-05,1.6339645131172913e-05
Acidothermaceae,0.0,1.153542657926396e-05,0.0,2.3143045386999736e-05,0.0,9.685597644784886e-06,1.1396544874662507e-05,1.1442216875036279e-05,1.5823181556708596e-05,0.0,0.0,0.0,2.003343433198022e-05,0.0,3.9701942408310885e-05,0.00026828330131570564,0.0001531198649207802,0.0,2.268577622300647e-05,0.0,0.0,0.00010017868437633757,1.0744652613750986e-05,4.922031736755638e-05,0.0,2.049583208140128e-05,2.3578847034850727e-05,0.0,0.0,4.534700151095394e-05,0.0,0.0,0.0,3.567065831815664e-05,0.0,0.0
Candidatus Midichloriaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2534016066202065e-05,0.0,0.0,0.0,1.4323928070275254e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francisellaceae,0.0,9.509138724870908e-05,4.128639983334519e-05,4.76944713723379e-05,7.01249515758869e-05,7.984246703377583e-05,0.00017223529908494991,0.00014148453050756804,4.347905340638084e-05,7.275635883088113e-05,0.00018082982224822827,0.0002135967117631293,2.7524008307422115e-05,2.3353915343213682e-05,0.0005181931094942583,0.0004300279709287326,0.00030387057919459694,0.000527392595210392,0.00021817649336235433,0.00018532740673912762,0.0001646726524249209,3.932453111431549e-05,0.00014762117313512797,6.762397308762708e-05,0.00014044082499718797,0.00011263719302994934,4.859259557638594e-05,0.00011264339862507769,8.719202611406576e-05,6.230241034168239e-05,0.00012709053113118835,0.00010703874160687232,0.0001238343450646032,0.0001225201180699296,0.0001684866249518023,9.797339633676756e-05
Amoebophilaceae,0.0,0.0,0.0,7.306325209941776e-12,1.6113682156523732e-11,6.1155414131621856e-12,7.195843220421918e-12,7.224680781092028e-12,2.997254035742614e-11,0.0,0.0,0.0,0.0,2.1465544602546764e-11,5.013606426480826e-11,2.8232600262574476e-11,7.519614134653064e-11,0.0,0.0,1.2167288980912528e-11,0.0,0.0,0.0,1.0359329397098941e-11,0.0,0.0,0.0,0.0,1.6028355828409463e-11,0.0,2.336282738432226e-11,0.0,2.8455310579044228e-11,1.126132822051014e-11,0.0,0.0
Idiomarinaceae,0.0,0.0,0.0,1.0117732175308107e-05,0.0,8.468745689171609e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7356990552005828e-05,3.9096246041796196e-05,0.0,0.0,0.0,3.36983004920011e-05,2.3288706159477052e-05,1.2513245108477387e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Criblamydiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.464920122278859e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hapalosiphonaceae,0.0,6.170957122808511e-06,8.03784476696107e-06,2.1665934470463568e-05,6.826139810359574e-06,7.772067296000638e-06,3.048330691824004e-06,0.0,4.232360817431233e-06,0.0,3.911651419072306e-06,5.198010782047928e-06,1.6075538702766126e-05,1.3639974445862877e-05,7.433591112877265e-05,2.3920004717767617e-05,5.915905854402083e-05,3.666980469405029e-05,2.427182929176673e-05,1.0308707207946356e-05,3.5621448195426388e-06,7.655898259627645e-06,1.7243781178786826e-05,3.5107670671056994e-05,3.281007464427918e-05,2.192877742344933e-05,1.576708640308131e-05,8.771994224015929e-06,3.3949967720636294e-06,0.0,1.9794101005785984e-05,1.2503305580914636e-05,1.2054347756953888e-05,1.4311701100377253e-05,1.640091340172985e-05,0.0
Rhodocyclaceae,0.0,2.814615473143203e-05,2.749586709352563e-05,4.235134253227235e-05,3.8918109358319264e-05,5.908154503504794e-06,6.951821704248298e-06,2.0939044023800837e-05,2.895612789295818e-05,0.0,0.0,2.3708480363024705e-05,2.4440541432750223e-05,0.0,0.0001331986627382948,0.0006955173883236995,0.00021793839226720278,0.00015052812371160328,1.3838182822887068e-05,4.701871401495563e-05,1.6247184556839983e-05,0.00025316327310826456,3.2770857337186724e-05,8.006423568520971e-05,7.482448988945704e-05,8.751631333354743e-05,2.1574425720349747e-05,3.0007246260853878e-05,7.742405477590318e-06,1.3830694863813515e-05,7.899695967208033e-05,1.9009475436372075e-05,5.4980699168964714e-05,1.087944019122418e-05,0.0,2.1749401701698368e-05
Proteinivoraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5577085763705422e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Holophagaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moraxellaceae,0.003160676303047511,0.00025418832890525587,0.00020374611025893223,0.0002745978556109164,0.00017303138773731744,0.00034476590687525775,0.00027044554695587606,0.0002715293657147628,0.00033526052332945343,0.0004936918599422436,0.0002478847826847671,0.00019764150253551147,0.00027165893146452236,0.0006050640042711836,0.013156401273787751,0.007958116359104272,0.003547094293809982,0.0038575041806570916,0.0009036496826530198,0.0005389492523984119,0.00030474392777976714,0.006125157503050566,0.0034785987809873627,0.04234079913561729,0.007051964251912171,0.025725819105718868,0.0021682077972410194,0.00013897224272912818,0.0002474155130230843,0.0001537294825670581,0.08366644891612847,0.0011753124110072883,0.019593896345918696,0.0029626871844309777,0.0001818845478036342,0.004804714840109101
Nocardioidaceae,0.0015810850652674857,0.00037657215112914976,0.00026754315865281823,0.0033899428255412937,0.0006762233101578363,0.0011374439565955774,0.0005942950747854704,0.0004462947902041531,0.0007513385089219387,0.0003517346071824048,0.00039680310438073495,0.0009392408398572555,0.0017751109688321875,0.0008503725840776035,0.006067933866239749,0.024312161945546078,0.01811171415135906,0.008032515657632334,0.0018273892235535507,0.0015931026548270527,0.0005984837706196761,0.012171161560017489,0.0008017313412913762,0.0019337118808815763,0.0009274162187038764,0.0009123861164530776,0.001409501337753511,0.0008272756540495219,0.0005381140190995541,0.0003076042791774875,0.0013490845805108021,0.0015722278633689794,0.0029805969693672105,0.0016030268789268911,0.0005199157477928334,0.0008162805885272797
Dictyoglomaceae,0.0,0.0,0.0,1.4821180989621244e-05,0.0,1.2405627114800047e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0851533515432365e-05,0.0,0.00013074725434202085,3.511899005102708e-05,0.0,0.0,0.0,0.0,0.0,6.304297639937556e-05,0.0,0.0,1.510027542124704e-05,0.0,1.6257089294058425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thermoanaerobacteraceae,0.0,3.210388819962142e-05,0.0,0.0,0.0,2.695568662312365e-05,2.1144913887902294e-05,2.1229652773732396e-05,0.0,0.0,1.3566692852192377e-05,3.605628833826565e-05,0.0,0.0,0.00020257094999026083,0.0002281433431103757,0.00018939695576656126,0.00017805348521900417,0.00012627216142907483,5.363018687381842e-05,0.0,0.00014604029088396994,4.9838516140602866e-05,0.00010654275317692363,3.7931481912909236e-05,3.8027543364099585e-05,2.1873852804124704e-05,4.563556612873762e-05,0.0,2.1033972413768333e-05,3.4325718201963166e-05,0.0,0.0,6.618260242532884e-05,0.0,0.0
Piscirickettsiaceae,0.0,2.176021818740917e-05,2.834329463076798e-05,1.0914154619290218e-05,2.4070543465967532e-05,9.135367321605522e-06,1.0749117137160933e-05,2.1584389102351825e-05,1.4924280464491393e-05,1.6649186519285954e-05,1.3793385152117737e-05,5.498815491998915e-05,1.889535246536322e-05,1.6032565349040425e-05,0.0004119116079781397,0.00023195549834421325,0.00022465529246174298,0.00015516742738326937,8.558806854195385e-05,0.00010905263816171444,1.256094426614968e-05,0.00014848054731071624,2.0268516609817143e-05,9.284830845327021e-05,3.8565297019368655e-05,5.79944454103036e-05,1.1119676688164483e-05,3.0932074952808386e-05,7.182925018156556e-05,2.138543902652305e-05,3.48992828938575e-05,2.939302629937654e-05,8.501282121333012e-05,5.046635916916851e-05,0.0,3.3629583223035567e-05
Parvularculaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0343856503626714e-05,0.0,0.0,0.0,0.0,0.0,1.2976884380521643e-05,5.8460303135693704e-05,5.560933582439392e-05,3.584828554399937e-05,0.0,0.0,0.0,4.677738762122953e-05,7.023944231420204e-06,0.0,0.0,0.0,7.706926997436077e-06,0.0,0.0,0.0,1.2094156739831773e-05,1.0185993454473667e-05,0.0,0.0,0.0,0.0
Opitutaceae,0.0,9.510666628706249e-05,2.4775820175223062e-05,4.452199247695607e-05,4.909535335031493e-05,4.791317754902261e-05,1.2528216247832007e-05,3.773527036700907e-05,5.2183247409980346e-05,3.880962620511464e-05,6.430537867261832e-05,3.204465478961491e-05,9.910235085820271e-05,0.0,0.00020731054856955915,0.0010568099353488894,0.00043016284921113353,0.00018084937209929893,7.481538836484436e-05,6.355103474327692e-05,2.1959881546818705e-05,0.0005427657255611813,4.134056990664218e-05,9.017978497714476e-05,0.00012360778378607987,5.632764564151556e-05,3.888032264725017e-05,1.8025839660041354e-05,6.976482872278944e-06,1.2462484186392933e-05,0.00011185763750416968,4.282237612609912e-05,4.9541696978854594e-05,1.9606368685738533e-05,3.3702739389454126e-05,1.9597827689778622e-05
Acetobacteraceae,0.0,6.0458206916213624e-05,1.9687127637186173e-05,0.0004396935767271285,0.00014211399469666566,0.00011421694643078896,2.9865157713405672e-05,7.496210810429287e-05,9.329705540681546e-05,3.4693354918382046e-05,3.832329834285783e-05,0.0001273151008666937,0.00010499702891460127,8.908919431983048e-05,0.001352529402525804,0.0028414874485978943,0.0017833665925192745,0.0007544502823247926,0.0001783472865335022,0.00029036534858590477,4.362388286766542e-05,0.001275110460545487,0.00019709791335020973,0.0003869521570930021,0.0003214474257888631,0.00033568905329994575,0.000208539318438139,5.371320762212037e-05,2.4946140433384453e-05,1.485423177429017e-05,0.00039997465554073795,0.00013270573310522572,0.000531445781248929,0.00015189941365645614,0.0001004270687191839,0.00014015376248713892
Clostridiales Family XVII. Incertae Sedis,0.0,2.1850601754647023e-05,0.0,1.461265041988355e-05,1.6113682156523732e-05,6.115541413162186e-06,7.195843220421918e-06,7.2246807810920285e-06,9.990846785808715e-06,1.1145560552704781e-05,0.0,2.454069090732309e-05,2.5298448644737444e-05,3.219831690382015e-05,7.520409639721239e-05,0.0001976282018380213,0.00011816536497311957,3.462487402821613e-05,0.0,1.216728898091253e-05,2.5226235183686096e-05,4.518099343317754e-05,0.0,1.0359329397098943e-05,0.0,0.0,7.443909028881027e-06,0.0,8.014177914204733e-06,0.0,0.0,1.9676742408252837e-05,0.0,1.126132822051014e-05,1.9357873774506245e-05,0.0
Cryomorphaceae,0.0,2.114014009551956e-05,0.0,0.0,2.3384630460198162e-05,1.775009270031274e-05,1.392374777529978e-05,3.4948869045497e-05,1.9331998550561602e-05,4.3132672348882264e-05,1.7867106049267438e-05,0.0,1.2237940962777295e-05,1.038380144446033e-05,3.637943594061238e-05,8.194389310372585e-05,7.275117548513612e-05,5.024859470452808e-05,2.771638507020656e-05,2.3543351027800324e-05,0.0,4.371195546726726e-05,4.594554060054988e-05,0.00010022500854180412,4.995512298594558e-05,2.5040817149836397e-05,2.16056218719991e-05,2.0033757392066442e-05,7.753600827980657e-06,0.0,4.5206392892770185e-05,9.518481362771867e-06,2.7530100033724782e-05,3.268551487730752e-05,3.745692389981108e-05,4.356170172964316e-05
Pseudomonadaceae,0.3082418337291411,0.02148378537899944,0.02434745540618613,0.0038068209970586906,0.014244979511837846,0.004650543354021755,0.3372037889013647,0.0605084955624999,0.06355060429520941,0.01706639348864168,0.01898192536653268,0.030000622392691356,0.027310289933080416,0.012127012721420001,0.21565043482576274,0.2704948376684192,0.06631375104493739,0.199773866786048,0.009251911656773144,0.005585076348091388,0.0027445963276927143,0.34102486714685587,0.35160993043498295,0.6179057152021877,0.4090129519578722,0.7118010773743447,0.1699490992424914,0.003201035467117855,0.002905689189887662,0.0026137919174255243,0.6973378610807305,0.2538476199903698,0.4335101251223131,0.28613031839368197,0.01348696584262178,0.34127186124926184
Rhodothermaceae,0.0,1.5281636363017394e-05,0.0,5.3653092292416185e-05,2.535617674918055e-05,1.283106265286849e-05,4.529295558496317e-05,7.579078080450262e-06,4.1923739012875416e-05,0.0,4.843368166034075e-05,5.1489005028865434e-05,2.6539431070024986e-05,0.0,0.00015778627065596865,0.00038502767772585815,0.0002930006487670217,0.00019977843652251446,7.51328484626555e-05,3.82924184505489e-05,8.821225090587295e-06,0.00021802752562318444,7.1170265339577836e-06,4.346997119496206e-05,5.416681397273422e-05,4.072799354318615e-05,2.3427180852603815e-05,1.0861396639302174e-05,0.0,0.0,8.578101151021853e-05,5.1604898403038353e-05,0.00011940459500796947,0.0,0.0,0.00011808591656301035
Rhodobiaceae,0.0,2.7583006474687313e-05,0.0,6.917329480267123e-06,2.288366150167524e-05,5.7899441496936e-06,0.0,2.05200956362708e-05,2.837677369340259e-05,1.055216026798532e-05,8.742169510479946e-06,2.3234121093920225e-05,2.3951535085947906e-05,0.0,3.560007925307183e-05,0.00042767151472571265,0.00014238525397991013,4.917211901682313e-05,2.7122616928936392e-05,1.1519490899210366e-05,0.0,0.0002480979824039719,1.2846071212750498e-05,2.9423366429204456e-05,4.8884934343121e-05,2.450436770243255e-05,2.114276461599593e-05,0.0,0.0,0.0,6.635690444824271e-05,0.0,0.0,1.0661764354630974e-05,0.0,0.0
Alicyclobacillaceae,0.0,0.0,0.0,3.7084731767707166e-05,8.178825379298081e-06,6.2081335392195566e-06,0.0,7.33406579027002e-06,0.0,0.0,9.37358881888787e-06,2.4912248320234283e-05,3.852221829050008e-05,0.0,0.00017813301614788535,0.0002579404940190816,6.54296963249207e-05,0.00010544733191562477,5.816319587015178e-05,4.940602945878628e-05,8.536057351358542e-06,0.00017428720738339173,2.7547804773660736e-05,2.103234887283641e-05,0.0,3.941136124747172e-05,1.5113226510291969e-05,1.0510275350287389e-05,0.0,0.0,1.1858275699306562e-05,1.9974657390815482e-05,0.0,2.286365987856474e-05,0.0,0.0
Hyphomicrobiaceae,0.002082430433141059,0.000553950796204876,9.22895461983564e-05,0.0006461444104407223,0.0007125172612689645,0.001984867718000404,8.272859288611618e-05,0.00027473735386904306,0.0005212966130343008,0.00022670460627576198,6.532814700165231e-05,0.00011936584249081965,0.00019017061392257237,0.0003132250219462244,0.0011417159398881547,0.018688449721680715,0.009139094757100674,0.000979870703159101,0.00015201063394609677,0.00026900752222663084,2.974553398056175e-05,0.005170358355376251,0.0002999863290421751,0.00049471604404366,0.0006507003348360549,0.00021744941099169026,0.0005990637517625523,0.00011903149827287086,2.834977154586383e-05,0.00013926768138436104,0.0006404978654438223,0.00027842214535918916,0.0004781316840464912,0.00019918205321383382,0.0002054326613394303,0.00015927622785632595
Peptostreptococcaceae,0.0,7.822226310661578e-05,6.367918254603891e-05,3.9233516266412625e-05,9.734318442422801e-05,3.283924361657735e-05,5.796037486563538e-05,6.789142830353499e-05,2.6824432161389248e-05,1.4962362017769894e-05,7.43753895209658e-05,6.588931974936943e-05,5.0942868057721266e-05,8.644928563255146e-05,0.00015143665186601418,0.00034110778497919514,0.00021631518996396922,0.0002556519644471971,0.00015383330163825187,0.00019600778083401745,4.515329206684217e-05,0.00010917583538049499,2.732249555207751e-05,0.00013906885702855493,8.664506440873295e-05,5.2118695783940986e-05,8.993770665163295e-05,8.339450750976885e-05,4.3034544798394184e-05,7.687503056155456e-05,4.7045154808036976e-05,6.603762588935856e-05,0.00011459952764109697,7.558887183799422e-05,5.197397007334316e-05,0.0
Chroococcaceae,0.0,1.508009411013152e-05,6.547415207299081e-06,3.5296991406289904e-05,2.7801962402413747e-05,1.688245313889888e-05,9.932357395387198e-06,0.0,5.516110227503774e-05,7.69205827520116e-06,0.0,8.468323494371868e-06,8.729805034358715e-06,2.9628697311531784e-05,0.0001470550078041902,8.768070699895519e-05,8.896504683086458e-05,0.00011948100211608628,3.954237704791208e-05,8.397199535170936e-06,5.803257424911172e-06,6.236291710516858e-05,4.682108964723238e-06,2.1448333182798563e-05,1.7817477852734618e-05,8.931300301414762e-05,0.0,1.4290867775087943e-05,5.530948690501966e-06,0.0,8.06187489915261e-06,0.0,1.963830407433738e-05,3.1087819233034426e-05,1.335974915333936e-05,1.5537138323405065e-05
Microscillaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beutenbergiaceae,0.0,1.4203913767257878e-05,9.250498072862947e-06,0.00015673195984687187,1.571197130364539e-05,4.770465757310854e-05,3.5082261486406117e-05,7.0445709433681125e-06,9.741776986347688e-06,1.0867703971450223e-05,0.0,3.589334463365215e-05,3.700164511795978e-05,2.0930412896085985e-05,0.00020776627466377942,0.0007708054821753818,0.0005341996215102413,0.000286974304546465,6.983417713267032e-05,5.931980457795648e-05,3.279646695729476e-05,0.00043173547553485665,5.953594620994894e-05,4.0404293601219374e-05,5.034675190791545e-05,2.5237127510805665e-05,2.177500162519479e-05,5.0477035833016904e-05,4.6886316431150825e-05,0.0,4.5560793599975385e-05,8.633792331204467e-05,2.774592541365556e-05,4.3922342298393396e-05,9.437642938783375e-05,2.195160434582445e-05
Rhodobacteraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desulfovibrionaceae,0.0,0.0001116631068730632,2.0777761314133386e-05,0.0002240250356291198,0.00012351859914199974,8.036291512245149e-05,4.7279455643341124e-05,5.538041775059643e-05,6.564370331311416e-05,4.882041104659504e-05,4.044634445474812e-05,5.3747257116296474e-05,8.31102654619868e-05,5.876536592079686e-05,0.0006588264235141901,0.001221201978962934,0.0008822634819556802,0.0004360392329922877,0.00017254180670735612,0.0001732114909183983,3.6832457939999014e-05,0.000643189065864376,9.657923109071404e-05,0.0002155384563633171,0.0002827125593251435,0.00012754283790700335,0.00012227335836932372,0.0,8.776038184034396e-05,6.270852467640728e-05,0.0002558379254950226,5.386823344854944e-05,0.0002181227150152701,0.0001603143850578375,4.2396223599097136e-05,0.00012326503718157984
Porphyromonadaceae,0.0,8.562542636193605e-06,0.0,8.589336141836602e-06,0.0,7.189447414070288e-06,0.0,0.0,3.523580141278e-05,1.31027518383812e-05,2.1710526511317116e-05,1.4425052081523132e-05,1.4870463128370121e-05,0.0,0.00014735023983506474,8.297580755212817e-05,0.0001010294764816418,0.00012211529326360205,5.0517748470737805e-05,4.291169582064979e-05,0.0,4.249192075837168e-05,2.3926695424089524e-05,2.4356912630885044e-05,0.0,1.5213692779834857e-05,8.751080060234704e-06,0.0,0.0,0.0,1.3732702272449781e-05,1.1566016421691822e-05,6.690428377077887e-05,0.0,0.0,2.646616294971515e-05
Aphanothecaceae,0.0,5.743676898704609e-06,0.0,0.0,0.0,4.82261692363425e-06,5.674525434483423e-06,5.697266267833792e-06,7.878619983993255e-06,0.0,0.0,1.9352391438738963e-05,0.0,0.0,2.9652366283648906e-05,0.0,1.694241695518683e-05,1.3652307472547781e-05,1.1295617715212278e-05,9.594927053851205e-06,0.0,1.4251599905021942e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.319850921927618e-06,0.0,0.0,7.75838020946088e-06,2.2439397118694326e-05,8.880501069283148e-06,0.0,0.0
Scytonemataceae,0.0,3.0814982838395006e-06,0.0,0.0,1.0226001101089279e-05,0.0,0.0,6.1131977082018665e-06,0.0,0.0,3.90660537578449e-06,0.0,0.0,0.0,2.6514291984707622e-05,4.180600870678311e-05,4.999309036830025e-05,2.1973500314716486e-05,1.8180388913685553e-05,5.147704470750431e-06,3.557549640925945e-06,1.1469033188269232e-05,2.2962048858595668e-05,1.753119082979918e-05,0.0,5.475122306983687e-06,0.0,0.0,0.0,0.0,4.942141637480307e-06,0.0,0.0,4.764412986183581e-06,0.0,9.52467499135496e-06
Intrasporangiaceae,0.0,2.9546628806419136e-05,4.8106641118770814e-05,0.0008150748300044287,0.00020427282910047819,0.00029770213324564873,0.0001167635990827267,0.00036634853987213133,0.00024317523176805341,9.042691204242004e-05,8.428068707933936e-05,0.00034843407412082347,0.0004361627871140048,0.000391850327779494,0.001207590395349828,0.006814494322277846,0.003976455968357054,0.001422161845838213,0.00023242771462013165,0.00035784719611899247,9.38057950391477e-05,0.0028958672674044223,0.00026145097213218474,0.0005568180563950787,0.000379646480044227,0.00024936381914676274,0.0003472679365909077,0.0002310023690637814,9.753175148703875e-05,1.4518871624747661e-05,0.00045017855104875824,0.0002594193401718171,0.000923462164043974,0.0003083608105090296,0.0001963195055172376,0.00022831591205747873
Nautiliaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9226033220449792e-05,9.87465121492823e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4155235121932935e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.635031005934854e-05,0.0,0.0,0.0
Veillonellaceae,0.0,1.2870649619481328e-05,1.6764382191048917e-05,2.5821847701694026e-05,0.0,0.0,1.2715692388710617e-05,1.2766650912887634e-05,1.7654711274217137e-05,0.0,0.0,0.0,0.0,0.0,0.000132892300021765,0.00014966851664589698,0.00011389563663646321,3.0592609764699434e-05,7.593494920347554e-05,0.0,1.4858997382019735e-05,6.387105407546158e-05,1.1988343744757906e-05,3.6611705378181814e-05,2.2810452594391906e-05,2.286822004949838e-05,3.946213993886047e-05,0.0,0.0,0.0,6.192627825182828e-05,3.4770546829752866e-05,0.0,1.9899764510422e-05,0.0,0.0
Methylophilaceae,0.0,1.876577087136093e-05,0.0,2.8236737758270326e-05,0.0,0.0005120855660969642,0.0,1.8614137818130956e-05,3.861160194321364e-05,1.4358073835686606e-05,0.00014274314884664782,0.0,1.6295142440427382e-05,0.0,0.0003875214579692821,0.0014366211022272266,0.0002490945853812058,0.00015611711355759477,9.226275155813763e-05,0.0004232060365230737,0.0,0.0002910181307685806,7.865704787373249e-05,0.00021352360437092526,0.00011640399578096604,0.0001667125554545407,5.7536915235835584e-05,1.3337739220740694e-05,0.0,0.0,0.00012038701831397609,0.0001013928797955052,7.331411432907462e-05,4.352162853901871e-05,0.0,0.0001160071186470006
Symbiobacteriaceae,0.0,7.90414180696626e-06,0.0,2.3786625227115038e-05,2.6230020391409272e-05,2.6546512777330847e-05,1.5617958500245543e-05,7.840273972089191e-06,0.0,0.0,0.0,1.3315864465688439e-05,1.3727026456495524e-05,0.0,8.161200992030934e-05,0.00019914839563367137,8.16033770438271e-05,5.636273217927356e-05,0.0,2.640805372539019e-05,0.0,5.883687502556729e-05,0.0,0.0,0.0,0.0,2.4234545986783673e-05,0.0,0.0,0.0,1.2676751610610793e-05,0.0,0.0,0.0,0.0,7.329328936357369e-05
Sporolactobacillaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4620017156018021e-05,1.6465636313920435e-05,2.5060235413909897e-05,0.0,0.0,0.0,0.0,1.0540067854231588e-05,0.0,1.2083403492582273e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.442723107227978e-05,0.0,1.3135519446744733e-05,0.0,0.0
Saprospiraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.307135765550636e-05,2.4830839423878847e-05,2.8343879472243044e-05,1.5226452382538488e-05,1.259803045147363e-05,0.0,0.0,7.947422359376076e-06,1.1933597465469633e-05,2.7333385066137912e-05,0.0,1.1381894723440244e-05,0.0,0.0,0.0,0.0,2.0547828038245516e-05,0.0,0.0,0.0,0.0,0.0
